top - 18:48:00 up  2:27,  2 users,  load average: 14.35, 14.51, 14.62
top - 18:48:09 up  2:27,  2 users,  load average: 14.62, 14.56, 14.64
Tasks:  42 total,  13 running,  29 sleeping,   0 stopped,   0 zombie
Cpu(s): 100.0% user,   0.0% system,   0.0% nice,   0.0% idle
Mem:    255868k total,    29612k used,   226256k free,     1196k buffers
Swap:        0k total,        0k used,        0k free,    18256k cached

  PID USER      PR  NI  VIRT  RES  SHR S %CPU %MEM    TIME+  COMMAND            
  693 u5        20   0   236  236  196 R 20.0  0.1  27:03.36 u5p1               
  670 u2        20   0   236  236  196 R 10.0  0.1  14:15.49 u2p1               
  671 u2        20   0   236  236  196 R 10.0  0.1  14:13.11 u2p2               
  678 u3        20   0   236  236  196 R 10.0  0.1  13:56.40 u3p1               
  679 u3        20   0   236  236  196 R 10.0  0.1  13:53.76 u3p2               
  685 u4        20   0   236  236  196 R 10.0  0.1  13:48.00 u4p1               
  686 u4        20   0   236  236  196 R 10.0  0.1  13:44.16 u4p2               
  660 u1        20   0   236  236  196 R  5.0  0.1   7:23.34 u1p1               
  661 u1        20   0   236  236  196 R  5.0  0.1   7:19.65 u1p2               
  662 u1        20   0   236  236  196 R  5.0  0.1   7:18.16 u1p3               
  663 u1        20   0   236  236  196 R  5.0  0.1   7:17.01 u1p4               
    1 root       8   0   500  500  448 S  0.0  0.2   0:04.10 init               
    2 root       9   0     0    0    0 S  0.0  0.0   0:00.00 keventd            
    3 root      18  19     0    0    0 S  0.0  0.0   0:00.00 ksoftirqd_CPU0     
    4 root       9   0     0    0    0 S  0.0  0.0   0:00.00 kswapd             
    5 root       9   0     0    0    0 S  0.0  0.0   0:00.00 bdflush            
    6 root       9   0     0    0    0 S  0.0  0.0   0:00.02 kupdated           
    9 root       9   0     0    0    0 S  0.0  0.0   0:00.00 khubd              
  356 root       9   0   856  856  732 S  0.0  0.3   0:00.00 dhclient           
  361 daemon     9   0   452  452  384 S  0.0  0.2   0:00.00 portmap            
  519 root       9   0   808  808  704 S  0.0  0.3   0:00.00 syslogd            
  522 root       9   0  1372 1368  456 S  0.0  0.5   0:00.02 klogd              
  557 Debian-e   8   0  1748 1744 1504 S  0.0  0.7   0:00.00 exim4              
  563 root       9   0   720  720  652 S  0.0  0.3   0:00.00 inetd              
  567 lp         9   0   864  864  752 S  0.0  0.3   0:00.00 lpd                
  574 root       9   0  1536 1532 1392 S  0.0  0.6   0:00.00 sshd               
  579 root       9   0   932  932  836 S  0.0  0.4   0:00.00 rpc.statd          
  582 daemon     9   0   636  636  560 S  0.0  0.2   0:00.00 atd                
  585 root       9   0   716  716  612 S  0.0  0.3   0:00.00 cron               
  591 root       9   0  1636 1636 1200 S  0.0  0.6   0:00.04 bash               
  592 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  593 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  594 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  595 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  596 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  600 root       9   0  2248 2240 1948 S  0.0  0.9   0:00.10 sshd               
  602 root       9   0  2248 2240 1948 S  0.0  0.9   0:00.00 sshd               
  604 root      10   0  1624 1624 1212 S  0.0  0.6   0:00.02 bash               
  624 root       9   0  2236 2228 1948 R  0.0  0.9   0:00.04 sshd               
  626 root       8   0  2236 2228 1948 S  0.0  0.9   0:00.00 sshd               
  628 root       9   0   976  976  780 S  0.0  0.4   0:00.01 sftp-server        
  711 root      10   0  1036 1036  844 R  0.0  0.4   0:00.00 top                


top - 18:48:19 up  2:27,  2 users,  load average: 14.84, 14.60, 14.65
Tasks:  42 total,  14 running,  28 sleeping,   0 stopped,   0 zombie
Cpu(s):  99.9% user,   0.1% system,   0.0% nice,   0.0% idle
Mem:    255868k total,    29616k used,   226252k free,     1196k buffers
Swap:        0k total,        0k used,        0k free,    18260k cached

  PID USER      PR  NI  VIRT  RES  SHR S %CPU %MEM    TIME+  COMMAND            
  693 u5        20   0   236  236  196 R 20.0  0.1  27:05.28 u5p1               
  670 u2        20   0   236  236  196 R 10.0  0.1  14:16.45 u2p1               
  671 u2        20   0   236  236  196 R 10.0  0.1  14:14.07 u2p2               
  678 u3        20   0   236  236  196 R 10.0  0.1  13:57.36 u3p1               
  679 u3        20   0   236  236  196 R 10.0  0.1  13:54.72 u3p2               
  685 u4        20   0   236  236  196 R 10.0  0.1  13:48.96 u4p1               
  686 u4        20   0   236  236  196 R 10.0  0.1  13:45.12 u4p2               
  660 u1        20   0   236  236  196 R  5.0  0.1   7:23.82 u1p1               
  661 u1        20   0   236  236  196 R  5.0  0.1   7:20.13 u1p2               
  662 u1        20   0   236  236  196 R  5.0  0.1   7:18.64 u1p3               
  663 u1        20   0   236  236  196 R  5.0  0.1   7:17.49 u1p4               
    1 root       8   0   500  500  448 S  0.0  0.2   0:04.10 init               
    2 root       9   0     0    0    0 S  0.0  0.0   0:00.00 keventd            
    3 root      18  19     0    0    0 S  0.0  0.0   0:00.00 ksoftirqd_CPU0     
    4 root       9   0     0    0    0 S  0.0  0.0   0:00.00 kswapd             
    5 root       9   0     0    0    0 S  0.0  0.0   0:00.00 bdflush            
    6 root       9   0     0    0    0 S  0.0  0.0   0:00.02 kupdated           
    9 root       9   0     0    0    0 S  0.0  0.0   0:00.00 khubd              
  356 root       9   0   856  856  732 S  0.0  0.3   0:00.00 dhclient           
  361 daemon     9   0   452  452  384 S  0.0  0.2   0:00.00 portmap            
  519 root       9   0   808  808  704 S  0.0  0.3   0:00.00 syslogd            
  522 root       9   0  1372 1368  456 S  0.0  0.5   0:00.02 klogd              
  557 Debian-e   8   0  1748 1744 1504 S  0.0  0.7   0:00.00 exim4              
  563 root       9   0   720  720  652 S  0.0  0.3   0:00.00 inetd              
  567 lp         9   0   864  864  752 S  0.0  0.3   0:00.00 lpd                
  574 root       9   0  1536 1532 1392 S  0.0  0.6   0:00.00 sshd               
  579 root       9   0   932  932  836 S  0.0  0.4   0:00.00 rpc.statd          
  582 daemon     9   0   636  636  560 S  0.0  0.2   0:00.00 atd                
  585 root       9   0   716  716  612 S  0.0  0.3   0:00.00 cron               
  591 root       9   0  1636 1636 1200 S  0.0  0.6   0:00.04 bash               
  592 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  593 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  594 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  595 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  596 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  600 root       9   0  2248 2240 1948 S  0.0  0.9   0:00.10 sshd               
  602 root       9   0  2248 2240 1948 R  0.0  0.9   0:00.00 sshd               
  604 root       9   0  1624 1624 1212 S  0.0  0.6   0:00.02 bash               
  624 root       9   0  2236 2228 1948 S  0.0  0.9   0:00.04 sshd               
  626 root       8   0  2236 2228 1948 S  0.0  0.9   0:00.00 sshd               
  628 root       9   0   976  976  780 R  0.0  0.4   0:00.01 sftp-server        
  711 root       9   0  1036 1036  844 R  0.0  0.4   0:00.00 top                


top - 18:48:28 up  2:27,  2 users,  load average: 15.18, 14.68, 14.67
Tasks:  42 total,  15 running,  27 sleeping,   0 stopped,   0 zombie
Cpu(s):  97.7% user,   2.3% system,   0.0% nice,   0.0% idle
Mem:    255868k total,    29624k used,   226244k free,     1196k buffers
Swap:        0k total,        0k used,        0k free,    18264k cached

  PID USER      PR  NI  VIRT  RES  SHR S %CPU %MEM    TIME+  COMMAND            
  693 u5        20   0   236  236  196 R 20.0  0.1  27:07.20 u5p1               
  670 u2        20   0   236  236  196 R 10.0  0.1  14:17.41 u2p1               
  671 u2        20   0   236  236  196 R 10.0  0.1  14:15.03 u2p2               
  678 u3        20   0   236  236  196 R 10.0  0.1  13:58.32 u3p1               
  679 u3        20   0   236  236  196 R 10.0  0.1  13:55.68 u3p2               
  685 u4        20   0   236  236  196 R 10.0  0.1  13:49.92 u4p1               
  686 u4        20   0   236  236  196 R 10.0  0.1  13:46.08 u4p2               
  660 u1        20   0   236  236  196 R  5.0  0.1   7:24.30 u1p1               
  661 u1        20   0   236  236  196 R  5.0  0.1   7:20.61 u1p2               
  662 u1        20   0   236  236  196 R  5.0  0.1   7:19.12 u1p3               
  663 u1        20   0   236  236  196 R  5.0  0.1   7:17.97 u1p4               
    1 root       8   0   500  500  448 S  0.0  0.2   0:04.10 init               
    2 root       9   0     0    0    0 S  0.0  0.0   0:00.00 keventd            
    3 root      18  19     0    0    0 S  0.0  0.0   0:00.00 ksoftirqd_CPU0     
    4 root       9   0     0    0    0 S  0.0  0.0   0:00.00 kswapd             
    5 root       9   0     0    0    0 S  0.0  0.0   0:00.00 bdflush            
    6 root       9   0     0    0    0 S  0.0  0.0   0:00.02 kupdated           
    9 root       9   0     0    0    0 S  0.0  0.0   0:00.00 khubd              
  356 root       9   0   856  856  732 S  0.0  0.3   0:00.00 dhclient           
  361 daemon     9   0   452  452  384 S  0.0  0.2   0:00.00 portmap            
  519 root       9   0   808  808  704 R  0.0  0.3   0:00.00 syslogd            
  522 root       9   0  1372 1368  456 S  0.0  0.5   0:00.02 klogd              
  557 Debian-e   8   0  1748 1744 1504 S  0.0  0.7   0:00.00 exim4              
  563 root       9   0   720  720  652 S  0.0  0.3   0:00.00 inetd              
  567 lp         9   0   864  864  752 S  0.0  0.3   0:00.00 lpd                
  574 root       9   0  1536 1532 1392 S  0.0  0.6   0:00.00 sshd               
  579 root       9   0   932  932  836 S  0.0  0.4   0:00.00 rpc.statd          
  582 daemon     9   0   636  636  560 S  0.0  0.2   0:00.00 atd                
  585 root       9   0   716  716  612 S  0.0  0.3   0:00.00 cron               
  591 root       9   0  1636 1636 1200 S  0.0  0.6   0:00.04 bash               
  592 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  593 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  594 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  595 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  596 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  600 root       9   0  2248 2240 1948 S  0.0  0.9   0:00.10 sshd               
  602 root       9   0  2248 2240 1948 R  0.0  0.9   0:00.00 sshd               
  604 root       9   0  1624 1624 1212 S  0.0  0.6   0:00.02 bash               
  624 root       9   0  2236 2228 1948 S  0.0  0.9   0:00.04 sshd               
  626 root       8   0  2236 2228 1948 S  0.0  0.9   0:00.00 sshd               
  628 root       9   0   976  976  780 R  0.0  0.4   0:00.01 sftp-server        
  711 root       9   0  1036 1036  844 R  0.0  0.4   0:00.00 top                


top - 18:48:38 up  2:27,  2 users,  load average: 15.31, 14.72, 14.69
Tasks:  42 total,  14 running,  28 sleeping,   0 stopped,   0 zombie
Cpu(s):  96.1% user,   3.9% system,   0.0% nice,   0.0% idle
Mem:    255868k total,    29628k used,   226240k free,     1196k buffers
Swap:        0k total,        0k used,        0k free,    18268k cached

  PID USER      PR  NI  VIRT  RES  SHR S %CPU %MEM    TIME+  COMMAND            
  693 u5        20   0   236  236  196 R 20.0  0.1  27:09.12 u5p1               
  670 u2        20   0   236  236  196 R 10.0  0.1  14:18.37 u2p1               
  671 u2        20   0   236  236  196 R 10.0  0.1  14:15.99 u2p2               
  678 u3        20   0   236  236  196 R 10.0  0.1  13:59.28 u3p1               
  679 u3        20   0   236  236  196 R 10.0  0.1  13:56.64 u3p2               
  685 u4        20   0   236  236  196 R 10.0  0.1  13:50.88 u4p1               
  686 u4        20   0   236  236  196 R 10.0  0.1  13:47.04 u4p2               
  660 u1        20   0   236  236  196 R  5.0  0.1   7:24.78 u1p1               
  661 u1        20   0   236  236  196 R  5.0  0.1   7:21.09 u1p2               
  662 u1        20   0   236  236  196 R  5.0  0.1   7:19.60 u1p3               
  663 u1        20   0   236  236  196 R  5.0  0.1   7:18.45 u1p4               
    1 root       8   0   500  500  448 S  0.0  0.2   0:04.10 init               
    2 root       9   0     0    0    0 S  0.0  0.0   0:00.00 keventd            
    3 root      18  19     0    0    0 S  0.0  0.0   0:00.00 ksoftirqd_CPU0     
    4 root       9   0     0    0    0 S  0.0  0.0   0:00.00 kswapd             
    5 root       9   0     0    0    0 S  0.0  0.0   0:00.00 bdflush            
    6 root       9   0     0    0    0 S  0.0  0.0   0:00.02 kupdated           
    9 root       9   0     0    0    0 S  0.0  0.0   0:00.00 khubd              
  356 root       9   0   856  856  732 S  0.0  0.3   0:00.00 dhclient           
  361 daemon     9   0   452  452  384 S  0.0  0.2   0:00.00 portmap            
  519 root       9   0   808  808  704 S  0.0  0.3   0:00.00 syslogd            
  522 root       9   0  1372 1368  456 S  0.0  0.5   0:00.02 klogd              
  557 Debian-e   8   0  1748 1744 1504 S  0.0  0.7   0:00.00 exim4              
  563 root       9   0   720  720  652 S  0.0  0.3   0:00.00 inetd              
  567 lp         9   0   864  864  752 S  0.0  0.3   0:00.00 lpd                
  574 root       9   0  1536 1532 1392 S  0.0  0.6   0:00.00 sshd               
  579 root       9   0   932  932  836 S  0.0  0.4   0:00.00 rpc.statd          
  582 daemon     9   0   636  636  560 S  0.0  0.2   0:00.00 atd                
  585 root       9   0   716  716  612 S  0.0  0.3   0:00.00 cron               
  591 root       9   0  1636 1636 1200 S  0.0  0.6   0:00.04 bash               
  592 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  593 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  594 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  595 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  596 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  600 root       9   0  2248 2240 1948 S  0.0  0.9   0:00.10 sshd               
  602 root       9   0  2248 2240 1948 R  0.0  0.9   0:00.00 sshd               
  604 root       9   0  1624 1624 1212 S  0.0  0.6   0:00.02 bash               
  624 root       9   0  2236 2228 1948 S  0.0  0.9   0:00.04 sshd               
  626 root       8   0  2236 2228 1948 S  0.0  0.9   0:00.00 sshd               
  628 root       9   0   976  976  780 R  0.0  0.4   0:00.01 sftp-server        
  711 root       9   0  1036 1036  844 R  0.0  0.4   0:00.00 top                


top - 18:48:48 up  2:27,  2 users,  load average: 15.42, 14.77, 14.70
Tasks:  42 total,  14 running,  28 sleeping,   0 stopped,   0 zombie
Cpu(s): 100.0% user,   0.0% system,   0.0% nice,   0.0% idle
Mem:    255868k total,    29632k used,   226236k free,     1196k buffers
Swap:        0k total,        0k used,        0k free,    18272k cached

  PID USER      PR  NI  VIRT  RES  SHR S %CPU %MEM    TIME+  COMMAND            
  693 u5        20   0   236  236  196 R 20.0  0.1  27:11.04 u5p1               
  670 u2        20   0   236  236  196 R 10.0  0.1  14:19.33 u2p1               
  671 u2        20   0   236  236  196 R 10.0  0.1  14:16.95 u2p2               
  678 u3        20   0   236  236  196 R 10.0  0.1  14:00.24 u3p1               
  679 u3        20   0   236  236  196 R 10.0  0.1  13:57.60 u3p2               
  685 u4        20   0   236  236  196 R 10.0  0.1  13:51.84 u4p1               
  686 u4        20   0   236  236  196 R 10.0  0.1  13:48.00 u4p2               
  660 u1        20   0   236  236  196 R  5.0  0.1   7:25.26 u1p1               
  661 u1        20   0   236  236  196 R  5.0  0.1   7:21.57 u1p2               
  662 u1        20   0   236  236  196 R  5.0  0.1   7:20.08 u1p3               
  663 u1        20   0   236  236  196 R  5.0  0.1   7:18.93 u1p4               
    1 root       8   0   500  500  448 S  0.0  0.2   0:04.10 init               
    2 root       9   0     0    0    0 S  0.0  0.0   0:00.00 keventd            
    3 root      18  19     0    0    0 S  0.0  0.0   0:00.00 ksoftirqd_CPU0     
    4 root       9   0     0    0    0 S  0.0  0.0   0:00.00 kswapd             
    5 root       9   0     0    0    0 S  0.0  0.0   0:00.00 bdflush            
    6 root       9   0     0    0    0 S  0.0  0.0   0:00.02 kupdated           
    9 root       9   0     0    0    0 S  0.0  0.0   0:00.00 khubd              
  356 root       9   0   856  856  732 S  0.0  0.3   0:00.00 dhclient           
  361 daemon     9   0   452  452  384 S  0.0  0.2   0:00.00 portmap            
  519 root       9   0   808  808  704 S  0.0  0.3   0:00.00 syslogd            
  522 root       9   0  1372 1368  456 S  0.0  0.5   0:00.02 klogd              
  557 Debian-e   8   0  1748 1744 1504 S  0.0  0.7   0:00.00 exim4              
  563 root       9   0   720  720  652 S  0.0  0.3   0:00.00 inetd              
  567 lp         9   0   864  864  752 S  0.0  0.3   0:00.00 lpd                
  574 root       9   0  1536 1532 1392 S  0.0  0.6   0:00.00 sshd               
  579 root       9   0   932  932  836 S  0.0  0.4   0:00.00 rpc.statd          
  582 daemon     9   0   636  636  560 S  0.0  0.2   0:00.00 atd                
  585 root       9   0   716  716  612 S  0.0  0.3   0:00.00 cron               
  591 root       9   0  1636 1636 1200 S  0.0  0.6   0:00.04 bash               
  592 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  593 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  594 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  595 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  596 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  600 root       9   0  2248 2240 1948 S  0.0  0.9   0:00.10 sshd               
  602 root       9   0  2248 2240 1948 R  0.0  0.9   0:00.00 sshd               
  604 root       9   0  1624 1624 1212 S  0.0  0.6   0:00.02 bash               
  624 root       9   0  2236 2228 1948 S  0.0  0.9   0:00.04 sshd               
  626 root       8   0  2236 2228 1948 S  0.0  0.9   0:00.00 sshd               
  628 root       9   0   976  976  780 R  0.0  0.4   0:00.01 sftp-server        
  711 root       9   0  1036 1036  844 R  0.0  0.4   0:00.00 top                


top - 18:48:57 up  2:28,  2 users,  load average: 15.52, 14.81, 14.72
Tasks:  42 total,  14 running,  28 sleeping,   0 stopped,   0 zombie
Cpu(s):  99.6% user,   0.4% system,   0.0% nice,   0.0% idle
Mem:    255868k total,    29636k used,   226232k free,     1196k buffers
Swap:        0k total,        0k used,        0k free,    18276k cached

  PID USER      PR  NI  VIRT  RES  SHR S %CPU %MEM    TIME+  COMMAND            
  693 u5        20   0   236  236  196 R 20.0  0.1  27:12.96 u5p1               
  670 u2        20   0   236  236  196 R 10.0  0.1  14:20.29 u2p1               
  671 u2        20   0   236  236  196 R 10.0  0.1  14:17.91 u2p2               
  678 u3        20   0   236  236  196 R 10.0  0.1  14:01.20 u3p1               
  679 u3        20   0   236  236  196 R 10.0  0.1  13:58.56 u3p2               
  685 u4        20   0   236  236  196 R 10.0  0.1  13:52.80 u4p1               
  686 u4        20   0   236  236  196 R 10.0  0.1  13:48.96 u4p2               
  660 u1        20   0   236  236  196 R  5.0  0.1   7:25.74 u1p1               
  661 u1        20   0   236  236  196 R  5.0  0.1   7:22.05 u1p2               
  662 u1        20   0   236  236  196 R  5.0  0.1   7:20.56 u1p3               
  663 u1        20   0   236  236  196 R  5.0  0.1   7:19.41 u1p4               
    1 root       8   0   500  500  448 S  0.0  0.2   0:04.10 init               
    2 root       9   0     0    0    0 S  0.0  0.0   0:00.00 keventd            
    3 root      18  19     0    0    0 S  0.0  0.0   0:00.00 ksoftirqd_CPU0     
    4 root       9   0     0    0    0 S  0.0  0.0   0:00.00 kswapd             
    5 root       9   0     0    0    0 S  0.0  0.0   0:00.00 bdflush            
    6 root       9   0     0    0    0 S  0.0  0.0   0:00.02 kupdated           
    9 root       9   0     0    0    0 S  0.0  0.0   0:00.00 khubd              
  356 root       9   0   856  856  732 S  0.0  0.3   0:00.00 dhclient           
  361 daemon     9   0   452  452  384 S  0.0  0.2   0:00.00 portmap            
  519 root       9   0   808  808  704 S  0.0  0.3   0:00.00 syslogd            
  522 root       9   0  1372 1368  456 S  0.0  0.5   0:00.02 klogd              
  557 Debian-e   8   0  1748 1744 1504 S  0.0  0.7   0:00.00 exim4              
  563 root       9   0   720  720  652 S  0.0  0.3   0:00.00 inetd              
  567 lp         9   0   864  864  752 S  0.0  0.3   0:00.00 lpd                
  574 root       9   0  1536 1532 1392 S  0.0  0.6   0:00.00 sshd               
  579 root       9   0   932  932  836 S  0.0  0.4   0:00.00 rpc.statd          
  582 daemon     9   0   636  636  560 S  0.0  0.2   0:00.00 atd                
  585 root       9   0   716  716  612 S  0.0  0.3   0:00.00 cron               
  591 root       9   0  1636 1636 1200 S  0.0  0.6   0:00.04 bash               
  592 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  593 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  594 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  595 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  596 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  600 root       9   0  2248 2240 1948 S  0.0  0.9   0:00.10 sshd               
  602 root       9   0  2248 2240 1948 R  0.0  0.9   0:00.00 sshd               
  604 root       9   0  1624 1624 1212 S  0.0  0.6   0:00.02 bash               
  624 root       9   0  2236 2228 1948 S  0.0  0.9   0:00.04 sshd               
  626 root       8   0  2236 2228 1948 S  0.0  0.9   0:00.00 sshd               
  628 root       9   0   976  976  780 R  0.0  0.4   0:00.01 sftp-server        
  711 root       9   0  1036 1036  844 R  0.0  0.4   0:00.00 top                


top - 18:49:07 up  2:28,  2 users,  load average: 15.90, 14.91, 14.75
Tasks:  42 total,  16 running,  26 sleeping,   0 stopped,   0 zombie
Cpu(s):  91.5% user,   8.5% system,   0.0% nice,   0.0% idle
Mem:    255868k total,    29640k used,   226228k free,     1196k buffers
Swap:        0k total,        0k used,        0k free,    18280k cached

  PID USER      PR  NI  VIRT  RES  SHR S %CPU %MEM    TIME+  COMMAND            
  693 u5        20   0   236  236  196 R 20.0  0.1  27:14.88 u5p1               
  670 u2        20   0   236  236  196 R 10.0  0.1  14:21.25 u2p1               
  671 u2        20   0   236  236  196 R 10.0  0.1  14:18.87 u2p2               
  678 u3        20   0   236  236  196 R 10.0  0.1  14:02.16 u3p1               
  679 u3        20   0   236  236  196 R 10.0  0.1  13:59.52 u3p2               
  685 u4        20   0   236  236  196 R 10.0  0.1  13:53.76 u4p1               
  686 u4        20   0   236  236  196 R 10.0  0.1  13:49.92 u4p2               
  660 u1        20   0   236  236  196 R  5.0  0.1   7:26.22 u1p1               
  661 u1        20   0   236  236  196 R  5.0  0.1   7:22.53 u1p2               
  662 u1        20   0   236  236  196 R  5.0  0.1   7:21.04 u1p3               
  663 u1        20   0   236  236  196 R  5.0  0.1   7:19.89 u1p4               
    1 root       8   0   500  500  448 S  0.0  0.2   0:04.10 init               
    2 root       9   0     0    0    0 S  0.0  0.0   0:00.00 keventd            
    3 root      18  19     0    0    0 S  0.0  0.0   0:00.00 ksoftirqd_CPU0     
    4 root       9   0     0    0    0 S  0.0  0.0   0:00.00 kswapd             
    5 root       9   0     0    0    0 S  0.0  0.0   0:00.00 bdflush            
    6 root       9   0     0    0    0 S  0.0  0.0   0:00.02 kupdated           
    9 root       9   0     0    0    0 S  0.0  0.0   0:00.00 khubd              
  356 root       9   0   856  856  732 S  0.0  0.3   0:00.00 dhclient           
  361 daemon     9   0   452  452  384 S  0.0  0.2   0:00.00 portmap            
  519 root       9   0   808  808  704 R  0.0  0.3   0:00.00 syslogd            
  522 root       9   0  1372 1368  456 S  0.0  0.5   0:00.02 klogd              
  557 Debian-e   8   0  1748 1744 1504 S  0.0  0.7   0:00.00 exim4              
  563 root       9   0   720  720  652 S  0.0  0.3   0:00.00 inetd              
  567 lp         9   0   864  864  752 S  0.0  0.3   0:00.00 lpd                
  574 root       9   0  1536 1532 1392 S  0.0  0.6   0:00.00 sshd               
  579 root       9   0   932  932  836 S  0.0  0.4   0:00.00 rpc.statd          
  582 daemon     9   0   636  636  560 S  0.0  0.2   0:00.00 atd                
  585 root       9   0   716  716  612 R  0.0  0.3   0:00.00 cron               
  591 root       9   0  1636 1636 1200 S  0.0  0.6   0:00.04 bash               
  592 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
